Date,Timestamp,Volume,Open,High,Low,Close,EURUSD
20190204,23:25:00,524.079998016357,1.14351,1.14351,1.14344,1.14344,EURUSD,
20190204,23:30:00,651.599997997284,1.14344,1.14368,1.14344,1.14362,EURUSD,
20190204,23:35:00,502.679995656013,1.14362,1.14364,1.14351,1.14356,EURUSD,
20190204,23:40:00,320.400001049042,1.14356,1.14365,1.14355,1.14364,EURUSD,
20190204,23:45:00,307.570000290871,1.14363,1.14385,1.14362,1.14383,EURUSD,
20190204,23:50:00,434.779999017715,1.14383,1.14383,1.1436,1.1436,EURUSD,
20190204,23:55:00,407.129997611046,1.1436,1.14362,1.14349,1.14349,EURUSD,
20190205,00:00:00,934.250001549721,1.14348,1.14366,1.14328,1.14345,EURUSD,
20190205,00:05:00,425.229998469353,1.14345,1.1436,1.14338,1.1434,EURUSD,
20190205,00:10:00,284.970000624657,1.1434,1.14355,1.1434,1.14349,EURUSD,
20190205,00:15:00,254.670000433922,1.14349,1.14362,1.14343,1.1435,EURUSD,
20190205,00:20:00,196.419999957085,1.1435,1.14362,1.14347,1.14357,EURUSD,
20190205,00:25:00,290.620000600815,1.14357,1.14371,1.14355,1.1437,EURUSD,
20190205,00:30:00,689.350000500679,1.14368,1.1439,1.14356,1.14383,EURUSD,
20190205,00:35:00,776.609998941422,1.14383,1.14387,1.14369,1.14378,EURUSD,
20190205,00:40:00,944.999995470047,1.14378,1.14391,1.14368,1.1437,EURUSD,
20190205,00:45:00,404.179999709129,1.1437,1.14376,1.14368,1.14368,EURUSD,
20190205,00:50:00,843.639997243881,1.14368,1.14381,1.14364,1.14365,EURUSD,
20190205,00:55:00,824.080001115799,1.14364,1.14365,1.14348,1.14357,EURUSD,
20190205,01:00:00,649.029997706413,1.14357,1.14366,1.14353,1.14355,EURUSD,
20190205,01:05:00,390.379996776581,1.14355,1.1436,1.14353,1.14359,EURUSD,
20190205,01:10:00,402.83999812603,1.1436,1.14372,1.1436,1.14371,EURUSD,
20190205,01:15:00,289.959999442101,1.14371,1.14371,1.14358,1.14362,EURUSD,
20190205,01:20:00,314.320000886917,1.14362,1.14366,1.1436,1.14364,EURUSD,
20190205,01:25:00,400.839997649193,1.14365,1.14376,1.14363,1.14375,EURUSD,
20190205,01:30:00,310.609999418259,1.14375,1.14387,1.14371,1.14384,EURUSD,
20190205,01:35:00,283.719997525215,1.14385,1.14395,1.14384,1.14392,EURUSD,
20190205,01:40:00,382.009996175766,1.14391,1.14392,1.14384,1.14386,EURUSD,
20190205,01:45:00,639.419997930527,1.14388,1.14395,1.1438,1.14385,EURUSD,
20190205,01:50:00,489.619998812675,1.14385,1.14387,1.1438,1.14385,EURUSD,
20190205,01:55:00,524.80999815464,1.14385,1.14389,1.14379,1.1438,EURUSD,
20190205,02:00:00,465.129997491837,1.1438,1.14383,1.14372,1.14376,EURUSD,
20190205,02:05:00,405.00999712944,1.14376,1.14387,1.14375,1.14385,EURUSD,
20190205,02:10:00,143.33999979496,1.14385,1.14387,1.14376,1.14387,EURUSD,
20190205,02:15:00,351.499997258186,1.14386,1.14395,1.14381,1.14383,EURUSD,
20190205,02:20:00,362.780000925064,1.14383,1.14395,1.14379,1.14391,EURUSD,
20190205,02:25:00,574.629999279976,1.14392,1.144,1.14391,1.14394,EURUSD,
20190205,02:30:00,409.589999914169,1.14395,1.14404,1.14383,1.14384,EURUSD,
20190205,02:35:00,389.349999070168,1.14384,1.14392,1.14376,1.14384,EURUSD,
20190205,02:40:00,364.389997959137,1.14384,1.14385,1.14374,1.14375,EURUSD,
20190205,02:45:00,348.149999380112,1.14375,1.14382,1.14374,1.1438,EURUSD,
20190205,02:50:00,421.729999542236,1.1438,1.14392,1.14379,1.14386,EURUSD,
20190205,02:55:00,441.229998469353,1.14386,1.14392,1.14383,1.1439,EURUSD,
20190205,03:00:00,320.599997520447,1.1439,1.1439,1.1438,1.1438,EURUSD,
20190205,03:05:00,265.949998021126,1.1438,1.14385,1.14371,1.14381,EURUSD,
20190205,03:10:00,375.669997930527,1.14382,1.14382,1.14364,1.14364,EURUSD,
20190205,03:15:00,220.319999337196,1.14365,1.14375,1.14361,1.14364,EURUSD,
20190205,03:20:00,205.709999442101,1.14363,1.14364,1.14354,1.14363,EURUSD,
20190205,03:25:00,253.899998426437,1.14364,1.1437,1.1436,1.14368,EURUSD,
20190205,03:30:00,1284.81999707222,1.14368,1.14381,1.14348,1.14353,EURUSD,
20190205,03:35:00,1044.60999631882,1.14354,1.14363,1.14343,1.14353,EURUSD,
20190205,03:40:00,1031.48999941349,1.14354,1.14363,1.14343,1.14357,EURUSD,
20190205,03:45:00,591.089997172356,1.14356,1.14357,1.14337,1.14348,EURUSD,
20190205,03:50:00,792.82999765873,1.14347,1.14347,1.14319,1.14333,EURUSD,
20190205,03:55:00,591.619999170303,1.14333,1.14338,1.14324,1.14329,EURUSD,
20190205,04:00:00,707.70999443531,1.14331,1.14343,1.14324,1.14338,EURUSD,
20190205,04:05:00,982.409998178482,1.14338,1.14338,1.14305,1.14312,EURUSD,
20190205,04:10:00,616.51999771595,1.14312,1.14326,1.14309,1.14324,EURUSD,
20190205,04:15:00,358.169998764992,1.14324,1.1433,1.14318,1.14324,EURUSD,
20190205,04:20:00,367.389998674393,1.14325,1.14332,1.1432,1.14326,EURUSD,
20190205,04:25:00,495.199999332428,1.14325,1.14331,1.14325,1.14329,EURUSD,
20190205,04:30:00,489.069997668266,1.14329,1.14334,1.1432,1.14323,EURUSD,
20190205,04:35:00,459.66000020504,1.14324,1.14326,1.14315,1.14315,EURUSD,
20190205,04:40:00,393.889997959137,1.14316,1.14331,1.14315,1.14327,EURUSD,
20190205,04:45:00,736.719994544983,1.14326,1.14336,1.14321,1.14331,EURUSD,
20190205,04:50:00,1003.28999757767,1.14331,1.14347,1.1433,1.14332,EURUSD,
20190205,04:55:00,603.389999747276,1.14331,1.14338,1.1432,1.1432,EURUSD,
20190205,05:00:00,652.369998216629,1.14321,1.14321,1.14306,1.1432,EURUSD,
20190205,05:05:00,718.259996414185,1.14321,1.14331,1.14316,1.14326,EURUSD,
20190205,05:10:00,632.879998326302,1.14325,1.14343,1.14325,1.14342,EURUSD,
20190205,05:15:00,730.740000128746,1.14341,1.14346,1.14332,1.14346,EURUSD,
20190205,05:20:00,345.469999909401,1.14346,1.14347,1.14336,1.14341,EURUSD,
20190205,05:25:00,445.559996962547,1.14341,1.14343,1.14329,1.14335,EURUSD,
20190205,05:30:00,465.669998288155,1.14335,1.14335,1.14326,1.14331,EURUSD,
20190205,05:35:00,535.919998168945,1.14331,1.14337,1.14328,1.14331,EURUSD,
20190205,05:40:00,460.509997725487,1.14331,1.14335,1.14328,1.14329,EURUSD,
20190205,05:45:00,954.049993872643,1.14329,1.1435,1.14327,1.14333,EURUSD,
20190205,05:50:00,458.259999036789,1.14333,1.14336,1.14326,1.14335,EURUSD,
20190205,05:55:00,1074.64999389648,1.14336,1.14356,1.14335,1.14341,EURUSD,
20190205,06:00:00,613.369998574257,1.14339,1.1434,1.14325,1.14328,EURUSD,
20190205,06:05:00,543.22000014782,1.14329,1.14332,1.14325,1.14326,EURUSD,
20190205,06:10:00,947.369996547699,1.14325,1.14328,1.14289,1.14315,EURUSD,
20190205,06:15:00,522.109998464584,1.14315,1.14325,1.14305,1.14321,EURUSD,
20190205,06:20:00,426.609998822212,1.14322,1.14327,1.14312,1.14315,EURUSD,
20190205,06:25:00,479.039998412132,1.14315,1.1432,1.14309,1.1431,EURUSD,
20190205,06:30:00,496.829997420311,1.1431,1.14321,1.14309,1.1432,EURUSD,
20190205,06:35:00,530.379999637604,1.14321,1.14321,1.14305,1.14307,EURUSD,
20190205,06:40:00,609.97000002861,1.14307,1.14309,1.14296,1.14301,EURUSD,
20190205,06:45:00,452.129999041557,1.143,1.14309,1.143,1.14305,EURUSD,
20190205,06:50:00,672.019998550415,1.14305,1.14317,1.14305,1.14308,EURUSD,
20190205,06:55:00,490.969998121262,1.1431,1.14333,1.1431,1.14327,EURUSD,
20190205,07:00:00,1149.04999220371,1.14326,1.14326,1.14286,1.14295,EURUSD,
20190205,07:05:00,1141.87999534607,1.14296,1.14315,1.14295,1.14305,EURUSD,
20190205,07:10:00,1090.07999420166,1.14305,1.14308,1.14288,1.14297,EURUSD,
20190205,07:15:00,1492.71999239922,1.14296,1.14301,1.14233,1.14236,EURUSD,
20190205,07:20:00,1160.61999773979,1.14235,1.14243,1.14222,1.14243,EURUSD,
20190205,07:25:00,1049.74999809265,1.14243,1.14272,1.14236,1.14268,EURUSD,
20190205,07:30:00,1362.61999499798,1.14267,1.14267,1.14248,1.1425,EURUSD,
20190205,07:35:00,998.019995331764,1.14251,1.14253,1.14235,1.14238,EURUSD,
20190205,07:40:00,1534.34999465942,1.14237,1.14244,1.14211,1.14233,EURUSD,
20190205,07:45:00,1102.90999865532,1.14232,1.14243,1.14227,1.14235,EURUSD,
20190205,07:50:00,1200.05999720097,1.14233,1.14239,1.14217,1.14234,EURUSD,
20190205,07:55:00,849.739996910095,1.14234,1.1425,1.14232,1.1425,EURUSD,
20190205,08:00:00,2055.72999203205,1.1425,1.14255,1.14223,1.14229,EURUSD,
20190205,08:05:00,2468.38999700546,1.1423,1.1423,1.14174,1.14183,EURUSD,
20190205,08:10:00,2553.89999985695,1.14184,1.142,1.14165,1.1417,EURUSD,
20190205,08:15:00,2333.18999465555,1.14169,1.14177,1.14148,1.1415,EURUSD,
20190205,08:20:00,2160.18999373913,1.14151,1.14191,1.14147,1.14161,EURUSD,
20190205,08:25:00,1727.1999963522,1.14161,1.14162,1.14136,1.14149,EURUSD,
20190205,08:30:00,1929.43999123573,1.1415,1.14165,1.14139,1.14163,EURUSD,
20190205,08:35:00,1976.88999295235,1.14166,1.1417,1.14121,1.14131,EURUSD,
20190205,08:40:00,2642.51998841763,1.14131,1.14148,1.14125,1.14135,EURUSD,
20190205,08:45:00,1869.47999322414,1.14135,1.14135,1.14115,1.14125,EURUSD,
20190205,08:50:00,2004.88000547886,1.14124,1.14145,1.14114,1.14141,EURUSD,
20190205,08:55:00,1595.59999740124,1.14141,1.1415,1.1413,1.14135,EURUSD,
20190205,09:00:00,2145.09998810291,1.14134,1.14173,1.14134,1.14172,EURUSD,
20190205,09:05:00,2082.81000113487,1.14172,1.14235,1.1417,1.1423,EURUSD,
20190205,09:10:00,2204.80999517441,1.14231,1.14254,1.14223,1.14249,EURUSD,
20190205,09:15:00,1918.65999674797,1.14249,1.14254,1.14233,1.14234,EURUSD,
20190205,09:20:00,1237.18999660015,1.14234,1.14247,1.14227,1.14242,EURUSD,
20190205,09:25:00,1464.95000040531,1.14241,1.14248,1.14192,1.14197,EURUSD,
20190205,09:30:00,1952.61999166012,1.14196,1.14196,1.14155,1.14166,EURUSD,
20190205,09:35:00,2115.59999299049,1.14167,1.14214,1.14166,1.14208,EURUSD,
20190205,09:40:00,1803.21998882294,1.14208,1.14212,1.14195,1.14204,EURUSD,
20190205,09:45:00,1449.42999505997,1.14203,1.14214,1.14192,1.14204,EURUSD,
20190205,09:50:00,1608.9899930954,1.14203,1.14211,1.14189,1.14196,EURUSD,
20190205,09:55:00,1531.91999685764,1.14197,1.14207,1.14192,1.14193,EURUSD,
20190205,10:00:00,1782.00999319553,1.14192,1.14212,1.14187,1.14194,EURUSD,
20190205,10:05:00,1217.18999886513,1.14194,1.142,1.1418,1.14182,EURUSD,
20190205,10:10:00,1463.12999117374,1.14181,1.14201,1.1417,1.142,EURUSD,
20190205,10:15:00,1386.02999961376,1.14198,1.14211,1.14195,1.14204,EURUSD,
20190205,10:20:00,1467.41999030113,1.14203,1.14205,1.14184,1.14188,EURUSD,
20190205,10:25:00,1214.60998940468,1.14188,1.142,1.1418,1.14199,EURUSD,
20190205,10:30:00,1483.89999401569,1.14199,1.14205,1.14189,1.14194,EURUSD,
20190205,10:35:00,1423.29999399185,1.14193,1.14217,1.14186,1.14189,EURUSD,
20190205,10:40:00,1423.23999607563,1.14188,1.14226,1.14187,1.14206,EURUSD,
20190205,10:45:00,1344.26999604702,1.14205,1.14216,1.14199,1.14199,EURUSD,
20190205,10:50:00,1642.21999168396,1.142,1.14211,1.14178,1.14188,EURUSD,
20190205,10:55:00,1516.79000222683,1.14189,1.14189,1.14165,1.14173,EURUSD,
20190205,11:00:00,1568.18999445438,1.14173,1.14178,1.14152,1.14174,EURUSD,
20190205,11:05:00,1571.69999778271,1.14174,1.14184,1.14155,1.14163,EURUSD,
20190205,11:10:00,2382.37998533249,1.14163,1.14164,1.14131,1.1415,EURUSD,
20190205,11:15:00,1621.80999600887,1.1415,1.14157,1.14135,1.14139,EURUSD,
20190205,11:20:00,1313.47999513149,1.14137,1.14162,1.14125,1.1416,EURUSD,
20190205,11:25:00,1510.68999290466,1.14159,1.14167,1.14142,1.14163,EURUSD,
20190205,11:30:00,1442.87999260426,1.14163,1.14166,1.14127,1.14131,EURUSD,
20190205,11:35:00,1013.54999577999,1.14132,1.14158,1.14127,1.14156,EURUSD,
20190205,11:40:00,1428.8299921751,1.14157,1.14166,1.14151,1.14166,EURUSD,
20190205,11:45:00,1340.35999596119,1.14167,1.14207,1.1416,1.14203,EURUSD,
20190205,11:50:00,1381.90999734402,1.14203,1.14216,1.14192,1.14216,EURUSD,
20190205,11:55:00,1364.67999362946,1.14215,1.14221,1.14204,1.14213,EURUSD,
20190205,12:00:00,1808.08999705315,1.14213,1.14221,1.14197,1.14221,EURUSD,
20190205,12:05:00,1472.50999355316,1.14221,1.14252,1.14211,1.14245,EURUSD,
20190205,12:10:00,1154.94999754429,1.14245,1.14251,1.14232,1.1424,EURUSD,
20190205,12:15:00,987.13000023365,1.14239,1.14246,1.14227,1.14242,EURUSD,
20190205,12:20:00,1860.84999716282,1.14244,1.14263,1.14195,1.14259,EURUSD,
20190205,12:25:00,2050.61999845505,1.14258,1.1427,1.14221,1.14255,EURUSD,
20190205,12:30:00,2038.93999814987,1.14255,1.14295,1.14247,1.14278,EURUSD,
20190205,12:35:00,1703.6899933815,1.14279,1.1428,1.14247,1.14248,EURUSD,
20190205,12:40:00,1386.50999701023,1.14247,1.14263,1.14236,1.14238,EURUSD,
20190205,12:45:00,2116.96999061108,1.14234,1.14238,1.14221,1.14222,EURUSD,
20190205,12:50:00,1636.35999429226,1.14223,1.1425,1.14223,1.14233,EURUSD,
20190205,12:55:00,2865.47999751568,1.14231,1.14243,1.14191,1.14205,EURUSD,
20190205,13:00:00,1742.21999621391,1.14205,1.14239,1.14202,1.14227,EURUSD,
20190205,13:05:00,1641.64999377728,1.14227,1.14241,1.14212,1.14212,EURUSD,
20190205,13:10:00,2283.50999593735,1.14212,1.14223,1.14196,1.14223,EURUSD,
20190205,13:15:00,2164.2599915266,1.14222,1.14226,1.14175,1.14194,EURUSD,
20190205,13:20:00,1939.88998985291,1.14195,1.14205,1.14167,1.14184,EURUSD,
20190205,13:25:00,1830.15999054909,1.14184,1.14218,1.14176,1.14204,EURUSD,
20190205,13:30:00,2286.39998841286,1.14204,1.14252,1.14193,1.14249,EURUSD,
20190205,13:35:00,2518.08999121189,1.14248,1.14312,1.14245,1.14294,EURUSD,
20190205,13:40:00,2290.82999420166,1.14293,1.14332,1.14291,1.14324,EURUSD,
20190205,13:45:00,2294.46999537945,1.14323,1.14326,1.14287,1.14304,EURUSD,
20190205,13:50:00,2313.54998886585,1.14304,1.14317,1.14283,1.14298,EURUSD,
20190205,13:55:00,1698.26999020576,1.14297,1.14317,1.14287,1.14288,EURUSD,
20190205,14:00:00,2254.49999654293,1.14288,1.14336,1.14288,1.1433,EURUSD,
20190205,14:05:00,1656.85999464989,1.1433,1.14332,1.14314,1.14332,EURUSD,
20190205,14:10:00,2030.65999519825,1.14332,1.14337,1.14294,1.14302,EURUSD,
20190205,14:15:00,1695.27999329567,1.14302,1.14319,1.14288,1.14289,EURUSD,
20190205,14:20:00,1607.09999787807,1.1429,1.14306,1.14275,1.14277,EURUSD,
20190205,14:25:00,2388.12999153137,1.14277,1.14284,1.14251,1.14257,EURUSD,
20190205,14:30:00,2500.97999227047,1.14256,1.14279,1.1425,1.14262,EURUSD,
20190205,14:35:00,1593.12999200821,1.14262,1.14262,1.14233,1.14243,EURUSD,
20190205,14:40:00,1905.33999073505,1.14242,1.14244,1.14194,1.14239,EURUSD,
20190205,14:45:00,1626.27999591827,1.14239,1.14253,1.14233,1.14238,EURUSD,
20190205,14:50:00,2052.93999457359,1.14238,1.14251,1.14204,1.14206,EURUSD,
20190205,14:55:00,2254.58999967575,1.14206,1.14211,1.14115,1.14142,EURUSD,
20190205,15:00:00,2838.53999245167,1.14146,1.1418,1.14114,1.14164,EURUSD,
20190205,15:05:00,2676.08998787403,1.14164,1.14164,1.14121,1.14137,EURUSD,
20190205,15:10:00,2852.76999819279,1.14136,1.14136,1.14052,1.14107,EURUSD,
20190205,15:15:00,2594.79998981953,1.14106,1.14111,1.1406,1.14067,EURUSD,
20190205,15:20:00,1972.85999977589,1.14064,1.14113,1.14049,1.14102,EURUSD,
20190205,15:25:00,1989.11998522282,1.14101,1.14107,1.1408,1.14096,EURUSD,
20190205,15:30:00,2158.73999774456,1.14098,1.14137,1.14092,1.14137,EURUSD,
20190205,15:35:00,2121.60000133514,1.14136,1.14137,1.141,1.141,EURUSD,
20190205,15:40:00,1975.5399889946,1.14102,1.14124,1.14081,1.14115,EURUSD,
20190205,15:45:00,2268.359993577,1.14114,1.14122,1.14077,1.14121,EURUSD,
20190205,15:50:00,2188.57999823242,1.14119,1.14158,1.14101,1.14109,EURUSD,
20190205,15:55:00,2416.60999274254,1.14108,1.14124,1.14065,1.14065,EURUSD,
20190205,16:00:00,2697.60999310017,1.14066,1.14106,1.14066,1.14103,EURUSD,
20190205,16:05:00,2296.18999099731,1.14102,1.14106,1.14052,1.14056,EURUSD,
20190205,16:10:00,2026.64999067783,1.14055,1.14068,1.1402,1.14024,EURUSD,
20190205,16:15:00,2407.9899879694,1.14024,1.14061,1.14011,1.14057,EURUSD,
20190205,16:20:00,2839.84999251366,1.14057,1.14092,1.14053,1.14082,EURUSD,
20190205,16:25:00,2076.25998806953,1.14082,1.14095,1.14056,1.14056,EURUSD,
20190205,16:30:00,1671.20999205112,1.14057,1.14088,1.14057,1.14078,EURUSD,
20190205,16:35:00,1057.30999684334,1.14079,1.14088,1.14067,1.14074,EURUSD,
20190205,16:40:00,1024.57999742031,1.14074,1.14086,1.14066,1.14083,EURUSD,
20190205,16:45:00,1187.71999669075,1.14081,1.14102,1.14075,1.14093,EURUSD,
20190205,16:50:00,1391.71999394894,1.14093,1.14094,1.14069,1.14069,EURUSD,
20190205,16:55:00,1466.86000084877,1.14069,1.14078,1.14028,1.1405,EURUSD,
20190205,17:00:00,1540.44999802113,1.14052,1.14053,1.14017,1.14032,EURUSD,
20190205,17:05:00,1769.25999605656,1.14031,1.14039,1.1402,1.14025,EURUSD,
20190205,17:10:00,1578.20999336243,1.14025,1.14049,1.14022,1.14041,EURUSD,
20190205,17:15:00,986.649999499321,1.14042,1.1406,1.14041,1.14057,EURUSD,
20190205,17:20:00,1238.47999501228,1.14056,1.14083,1.1404,1.14071,EURUSD,
20190205,17:25:00,1371.26999640465,1.14072,1.14092,1.14071,1.14089,EURUSD,
20190205,17:30:00,1057.79999601841,1.14089,1.141,1.14085,1.14093,EURUSD,
20190205,17:35:00,1250.72999429703,1.14093,1.14098,1.14069,1.14097,EURUSD,
20190205,17:40:00,878.270000100136,1.14097,1.14119,1.14087,1.14094,EURUSD,
20190205,17:45:00,942.269997477531,1.14094,1.14096,1.14069,1.14085,EURUSD,
20190205,17:50:00,866.989997386932,1.14084,1.14084,1.14068,1.14074,EURUSD,
20190205,17:55:00,1200.76999640465,1.14073,1.14097,1.14069,1.14092,EURUSD,
20190205,18:00:00,1579.08999991417,1.14092,1.14151,1.14092,1.14148,EURUSD,
20190205,18:05:00,1008.33999955654,1.14149,1.14168,1.14135,1.14164,EURUSD,
20190205,18:10:00,1323.06999945641,1.14165,1.14171,1.14144,1.14145,EURUSD,
20190205,18:15:00,1309.66000019014,1.14145,1.14147,1.14126,1.14138,EURUSD,
20190205,18:20:00,1125.22999811172,1.14141,1.14156,1.14141,1.14155,EURUSD,
20190205,18:25:00,1043.70999658108,1.14153,1.14168,1.14148,1.14155,EURUSD,
20190205,18:30:00,1264.88999605179,1.14157,1.14171,1.14145,1.1416,EURUSD,
20190205,18:35:00,1064.50999689102,1.14161,1.14161,1.14135,1.14146,EURUSD,
20190205,18:40:00,1047.33999919891,1.14146,1.14153,1.14129,1.14132,EURUSD,
20190205,18:45:00,1024.7599953562,1.14132,1.14141,1.14122,1.14129,EURUSD,
20190205,18:50:00,1007.6199991703,1.14128,1.14134,1.14114,1.14128,EURUSD,
20190205,18:55:00,1054.89999783039,1.14128,1.14129,1.1411,1.14125,EURUSD,
20190205,19:00:00,991.879998803139,1.14125,1.14126,1.14109,1.14112,EURUSD,
20190205,19:05:00,1103.32999384403,1.14112,1.14117,1.14104,1.14114,EURUSD,
20190205,19:10:00,753.249997615814,1.14113,1.14121,1.14103,1.14118,EURUSD,
20190205,19:15:00,571.939996123314,1.14118,1.14122,1.14104,1.14106,EURUSD,
20190205,19:20:00,1065.09999608994,1.14107,1.14108,1.141,1.14105,EURUSD,
20190205,19:25:00,976.420001506805,1.14105,1.14122,1.14104,1.14116,EURUSD,
20190205,19:30:00,1161.08999633789,1.14115,1.14126,1.14112,1.14114,EURUSD,
20190205,19:35:00,1104.2799975872,1.14114,1.14123,1.14101,1.14112,EURUSD,
20190205,19:40:00,1094.27999639511,1.14111,1.1413,1.14111,1.14115,EURUSD,
20190205,19:45:00,768.799995183945,1.14115,1.14132,1.14111,1.14114,EURUSD,
20190205,19:50:00,1052.12999475002,1.14115,1.14123,1.14111,1.14121,EURUSD,
20190205,19:55:00,1772.2599927187,1.14122,1.14123,1.1409,1.14092,EURUSD,
20190205,20:00:00,812.549995660782,1.14094,1.14113,1.14093,1.14109,EURUSD,
20190205,20:05:00,893.219996452332,1.1411,1.1411,1.14086,1.14092,EURUSD,
20190205,20:10:00,736.80999994278,1.14092,1.14103,1.1409,1.14095,EURUSD,
20190205,20:15:00,689.719996809959,1.14095,1.14099,1.1409,1.14091,EURUSD,
20190205,20:20:00,1210.87999689579,1.14091,1.14098,1.14086,1.14094,EURUSD,
20190205,20:25:00,1403.66999411583,1.14094,1.14101,1.14092,1.14101,EURUSD,
20190205,20:30:00,1482.67999207973,1.14101,1.14107,1.14095,1.14101,EURUSD,
20190205,20:35:00,1276.98999142647,1.14101,1.1411,1.141,1.14104,EURUSD,
20190205,20:40:00,1816.02999687195,1.14104,1.14119,1.141,1.14115,EURUSD,
20190205,20:45:00,1626.77000534534,1.14115,1.14122,1.14106,1.14111,EURUSD,
20190205,20:50:00,896.249999880791,1.14112,1.14126,1.14101,1.14102,EURUSD,
20190205,20:55:00,1337.32999777794,1.14104,1.14129,1.14104,1.14127,EURUSD,
20190205,21:00:00,630.69999974966,1.14126,1.14136,1.14121,1.14123,EURUSD,
20190205,21:05:00,910.109997846186,1.14123,1.14124,1.14096,1.14096,EURUSD,
20190205,21:10:00,1433.81000171602,1.14096,1.14104,1.14074,1.14091,EURUSD,
20190205,21:15:00,595.409999251366,1.14091,1.14094,1.14068,1.14085,EURUSD,
20190205,21:20:00,469.59999704361,1.14085,1.14086,1.14066,1.14073,EURUSD,
20190205,21:25:00,445.029996991158,1.14073,1.14075,1.14068,1.14071,EURUSD,
20190205,21:30:00,803.599996805191,1.14072,1.14073,1.14027,1.1403,EURUSD,
20190205,21:35:00,736.479998111725,1.1403,1.1404,1.14021,1.14022,EURUSD,
20190205,21:40:00,347.109999060631,1.14022,1.14037,1.14021,1.14028,EURUSD,
20190205,21:45:00,269.509998083115,1.14028,1.14028,1.14019,1.14023,EURUSD,
20190205,21:50:00,641.669998049736,1.14023,1.14031,1.14012,1.14028,EURUSD,
20190205,21:55:00,1145.67999970913,1.14029,1.14059,1.14025,1.14054,EURUSD,
20190205,22:00:00,62.0500000119209,1.14054,1.14056,1.14021,1.14031,EURUSD,
20190205,22:05:00,273.359995305538,1.14031,1.14047,1.14027,1.14041,EURUSD,
20190205,22:10:00,208.199997067451,1.14038,1.14056,1.14036,1.14037,EURUSD,
20190205,22:15:00,115.340000033379,1.14037,1.14062,1.14037,1.1406,EURUSD,
20190205,22:20:00,98.7400006055832,1.1406,1.14064,1.1406,1.14062,EURUSD,
20190205,22:25:00,125.229999899864,1.1406,1.14064,1.14052,1.14058,EURUSD,
20190205,22:30:00,186.529999375343,1.14058,1.1406,1.14036,1.1404,EURUSD,
20190205,22:35:00,196.930000662804,1.1404,1.14043,1.14038,1.14041,EURUSD,
20190205,22:40:00,328.750003457069,1.14042,1.14046,1.14034,1.14035,EURUSD,
20190205,22:45:00,339.770001888275,1.14034,1.14061,1.14033,1.1405,EURUSD,
20190205,22:50:00,126.490000009537,1.14051,1.14056,1.14048,1.14054,EURUSD,
20190205,22:55:00,180.020000219345,1.14053,1.14055,1.14038,1.1404,EURUSD,
20190205,23:00:00,677.880000114441,1.1404,1.14059,1.1404,1.14053,EURUSD,
20190205,23:05:00,197.460001111031,1.14052,1.14054,1.14049,1.14052,EURUSD,
20190205,23:10:00,260.470000267029,1.14053,1.14054,1.14046,1.14047,EURUSD,
20190205,23:15:00,364.65000128746,1.14046,1.1405,1.14043,1.14044,EURUSD,
20190205,23:20:00,384.710000276566,1.14046,1.14062,1.14043,1.14057,EURUSD,
20190205,23:25:00,377.399998545647,1.14057,1.14065,1.14056,1.14064,EURUSD,
20190205,23:30:00,628.499999403954,1.14064,1.14079,1.14059,1.14072,EURUSD,
20190205,23:35:00,259.429999828339,1.1407,1.14074,1.14063,1.14071,EURUSD,
20190205,23:40:00,185.070000648499,1.14071,1.14078,1.14068,1.14074,EURUSD,
20190205,23:45:00,520.31999874115,1.14076,1.14084,1.14073,1.14074,EURUSD,
20190205,23:50:00,335.609999299049,1.14074,1.14081,1.14066,1.14068,EURUSD,
20190205,23:55:00,586.799998641014,1.14068,1.14094,1.14065,1.14087,EURUSD,
20190206,00:00:00,966.019996523857,1.14087,1.14091,1.14044,1.14049,EURUSD,
20190206,00:05:00,785.15999686718,1.14049,1.14066,1.14037,1.14064,EURUSD,
20190206,00:10:00,630.729997038841,1.14064,1.14072,1.14062,1.14064,EURUSD,
20190206,00:15:00,576.519998788834,1.14065,1.14085,1.14065,1.14071,EURUSD,
